source_file,source_kind,level_name,scope,owner_kind,owner_name,owner_id,definition_id,preset_name,script_name,raw_parameters,parsed_parameters,script_declaration_source,warnings
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Lose Church Escorts Zone 02.100883,100883,519,,M01_Lose_Any_Church_Escorts_Zone_02,0,arg0=0,Code\Scripts\Mission01.cpp:3116,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Lose HON Escorts Zone 01.100888,100888,519,,M01_Lose_Any_HON_Escorts_Zone,0,arg0=0,Code\Scripts\Mission01.cpp:3127,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Lose HON Escort Zone 02.100889,100889,519,,M01_Lose_Any_HON_Escorts_Zone_02,0,arg0=0,Code\Scripts\Mission01.cpp:3138,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Loveshack Nun Conversation Zone.101368,101368,519,,M01_Loveshack_Nun_Conversation_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:9128,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Script_Zone_Star.120845,120845,519,,M01_Mainframe_Tutorial_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:18096,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Script_Zone_Star.122848,122848,519,,M01_MediumTank_ReminderZone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:19182,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,POW_Data_Disc.125064,125064,81950099,,M01_Medlab_Datadisc_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:21345,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.100893,100893,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.100894,100894,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.100896,100896,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.100898,100898,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.100899,100899,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101121,101121,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101125,101125,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101126,101126,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101162,101162,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101163,101163,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101164,101164,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101165,101165,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101173,101173,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101175,101175,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101321,101321,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101336,101336,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101337,101337,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.101939,101939,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.102185,102185,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.103340,103340,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.103341,103341,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_0.103342,103342,81930140,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Minigunner_0_Def.101685,101685,81930183,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Minigunner_0_Def.101686,101686,81930183,,M01_MiniGunner_Point_Guard_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:4672,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,M01 Mission Controller.100376,100376,81960001,,M01_Mission_Controller_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:53,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Simple_MovieProjector.103942,103942,81960138,,M01_MovieProjector_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:10189,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod Commander Dialog Controller.103398,103398,81960001,,M01_Nod_Commander_Conversation_Controller_GDI,0,arg0=0,Code\Scripts\Mission01.cpp:14938,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Nod guard tower 01 enter zone.102998,102998,519,,M01_Nod_GuardTower_01_Enter_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:7437,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Nod guard tower 3 enter zone.103006,103006,519,,M01_Nod_GuardTower_03_Enter_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:7477,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Truck_Dec.103013,103013,82080036,,M01_Nod_Truck_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:18067,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Truck_Dec.116390,116390,82080036,,M01_Nod_Truck_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:18067,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Truck_Dec.116391,116391,82080036,,M01_Nod_Truck_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:18067,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Truck_Dec.117420,117420,82080036,,M01_Nod_Truck_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:18067,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Truck_Dec.122239,122239,82080036,,M01_Nod_Truck_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:18067,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Truck_Dec.122240,122240,82080036,,M01_Nod_Truck_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:18067,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,POW_Data_Disc.114764,114764,81950099,,M01_Obelisk_UpdateDisc_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:15417,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Objective Pog Controller.105828,105828,81960001,,M01_Objective_Pog_Controller_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:11554,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Minigunner_0.116387,116387,81930140,,M01_POW_Nod_Minigunner01_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:17715,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Minigunner_0.116388,116388,81930140,,M01_POW_Nod_Minigunner01_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:17715,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Daves Arrow.107554,107554,81960001,,M01_PaintballRoom_ChatterController_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:10481,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Entering Barn Area Zone.101465,101465,519,,M01_PlayerEntering_BarnArea_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:15310,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Script_Zone_Star.113321,113321,519,,M01_PlayerEntering_BarnArea_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:15310,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Script_Zone_Star.113324,113324,519,,M01_PlayerEntering_BarnArea_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:15310,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Player is Heading Back to GDI Base Zone.101466,101466,519,,M01_PlayerLeaving_BarnArea_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:15331,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Script_Zone_Star.113322,113322,519,,M01_PlayerLeaving_BarnArea_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:15331,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Script_Zone_Star.113323,113323,519,,M01_PlayerLeaving_BarnArea_Zone_JDG,0,arg0=0,Code\Scripts\Mission01.cpp:15331,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Tib Cave's Crossing Bridge Zone.100934,100934,519,,M01_Player_Is_Crossing_Bridge_Via_Cave_Zone,0,arg0=0,Code\Scripts\Mission01.cpp:4527,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Crossing bridge via church zone.100972,100972,519,,M01_Player_Is_Crossing_Bridge_Via_Church_Zone,0,arg0=0,Code\Scripts\Mission01.cpp:4563,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M01.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Player is crossing the bridge zone.100922,100922,519,,M01_Player_Is_Crossing_Bridge_Zone,0,arg0=0,Code\Scripts\Mission01.cpp:4490,
